Name,Label
,Ses03M_impro04_M003,xxx
,Ses03M_impro04_M004,ang
,Ses03M_impro04_M005,fru
,Ses03M_impro04_M006,fru
,Ses03M_impro04_M007,xxx
,Ses03M_impro04_M008,ang
,Ses03M_impro04_M009,fru
,Ses03M_impro04_M010,fru
,Ses03M_impro04_M011,fru
,Ses03M_impro04_M012,fru
,Ses03M_impro04_M013,fru
,Ses03M_impro04_M014,neu
,Ses03M_impro04_M015,dis
,Ses03M_impro04_M016,fru
,Ses03M_impro04_M017,fru
,Ses03M_impro04_M018,fru
,Ses03M_impro04_M019,xxx
,Ses03M_impro04_M020,fru
,Ses03M_impro04_M021,fru
,Ses03M_impro04_M022,fru
,Ses03M_impro04_M023,fru
,Ses03M_impro04_M024,neu
,Ses03M_impro04_M025,fru
,Ses03M_impro04_M026,sad
,Ses03M_impro04_M027,fru
,Ses03M_impro04_M028,fru
,Ses03M_impro04_M029,fru
,Ses03M_impro04_M030,sad
,Ses03M_impro04_M031,sad
,Ses03M_impro04_M032,xxx
,Ses03M_impro04_M033,fru
,Ses03M_impro04_M034,fru
,Ses03M_impro04_M035,fru
,Ses03M_impro04_M036,fru
,Ses03M_impro04_M037,fru
,Ses03M_impro04_M038,neu
,Ses03M_impro04_M039,xxx
,Ses03M_impro04_M040,fru
,Ses03M_impro04_M041,hap
,Ses03F_script01_3_F000,hap
,Ses03F_script01_3_F001,hap
,Ses03F_script01_3_F002,hap
,Ses03F_script01_3_F003,sad
,Ses03F_script01_3_F004,xxx
,Ses03F_script01_3_F005,fru
,Ses03F_script01_3_F006,xxx
,Ses03F_script01_3_F007,xxx
,Ses03F_script01_3_F008,sad
,Ses03F_script01_3_F009,xxx
,Ses03F_script01_3_F010,xxx
,Ses03F_script01_3_F011,hap
,Ses03F_script01_3_F012,hap
,Ses03F_script01_3_F013,hap
,Ses03F_script01_3_F014,hap
,Ses03F_script01_3_F015,xxx
,Ses03F_script01_3_F016,xxx
,Ses03F_script01_3_F017,xxx
,Ses03F_script01_3_F018,hap
,Ses03F_script01_3_F019,xxx
,Ses03F_script01_3_F020,xxx
,Ses03F_script01_3_F021,hap
,Ses03F_script01_3_F022,xxx
,Ses03F_script01_3_F023,hap
,Ses03F_script01_3_F024,xxx
,Ses03F_script01_3_F025,sad
,Ses03F_script01_3_F026,sad
,Ses03F_script01_3_F027,sad
,Ses03F_script01_3_F028,sad
,Ses03F_script01_3_F029,sad
,Ses03F_script01_3_F030,sad
,Ses03F_script01_3_F031,sad
,Ses03F_script01_3_F032,sad
,Ses03F_script01_3_F033,sad
,Ses03F_script01_3_F034,xxx
,Ses03F_script01_3_F035,hap
,Ses03F_script01_3_M000,hap
,Ses03F_script01_3_M001,neu
,Ses03F_script01_3_M002,xxx
,Ses03F_script01_3_M003,neu
,Ses03F_script01_3_M004,neu
,Ses03F_script01_3_M005,xxx
,Ses03F_script01_3_M006,hap
,Ses03F_script01_3_M007,xxx
,Ses03F_script01_3_M008,xxx
,Ses03F_script01_3_M009,hap
,Ses03F_script01_3_M010,hap
,Ses03F_script01_3_M011,hap
,Ses03F_script01_3_M012,hap
,Ses03F_script01_3_M013,hap
,Ses03F_script01_3_M014,hap
,Ses03F_script01_3_M015,hap
,Ses03F_script01_3_M016,xxx
,Ses03F_script01_3_M017,sur
,Ses03F_script01_3_M018,hap
,Ses03F_script01_3_M019,hap
,Ses03F_script01_3_M020,hap
,Ses03F_script01_3_M021,hap
,Ses03F_script01_3_M022,xxx
,Ses03F_script01_3_M023,hap
,Ses03F_script01_3_M024,hap
,Ses03F_script01_3_M025,sad
,Ses03F_script01_3_M026,neu
,Ses03F_script01_3_M027,sad
,Ses03F_script01_3_M028,sad
,Ses03F_script01_3_M029,sad
,Ses03F_script01_3_M030,sad
,Ses03F_script01_3_M031,sad
,Ses03F_script01_3_M032,sad
,Ses03F_script01_3_M033,sad
,Ses03F_script01_3_M034,sad
,Ses03F_script01_3_M035,sad
,Ses03F_script01_3_M036,sad
,Ses03F_script01_3_M037,sad
,Ses03F_script01_3_M038,sad
,Ses03F_script01_3_M039,sad
,Ses03F_script01_3_M040,sad
,Ses03F_script01_3_M041,sad
,Ses03F_script01_3_M042,sad
,Ses03F_script01_3_M043,sad
,Ses03F_script01_3_M044,xxx
,Ses03F_script01_3_M045,hap
,Ses03F_script01_3_M046,hap
,Ses03F_impro02_F000,neu
,Ses03F_impro02_F001,neu
,Ses03F_impro02_F002,xxx
,Ses03F_impro02_F003,xxx
,Ses03F_impro02_F004,xxx
,Ses03F_impro02_F005,exc
,Ses03F_impro02_F006,xxx
,Ses03F_impro02_F007,exc
,Ses03F_impro02_F008,sad
,Ses03F_impro02_F009,xxx
,Ses03F_impro02_F010,sad
,Ses03F_impro02_F011,sad
,Ses03F_impro02_F012,sad
,Ses03F_impro02_F013,xxx
,Ses03F_impro02_F014,fru
,Ses03F_impro02_F015,sad
,Ses03F_impro02_F016,fru
,Ses03F_impro02_F017,fru
,Ses03F_impro02_F018,sad
,Ses03F_impro02_F019,sad
,Ses03F_impro02_F020,sad
,Ses03F_impro02_F021,sad
,Ses03F_impro02_F022,fru
,Ses03F_impro02_F023,sad
,Ses03F_impro02_F024,sad
,Ses03F_impro02_F025,sad
,Ses03F_impro02_F026,sad
,Ses03F_impro02_F027,sad
,Ses03F_impro02_F028,sad
,Ses03F_impro02_F029,sad
,Ses03F_impro02_F030,xxx
,Ses03F_impro02_F031,sad
,Ses03F_impro02_F032,sad
,Ses03F_impro02_F033,xxx
,Ses03F_impro02_F034,sad
,Ses03F_impro02_F035,sad
,Ses03F_impro02_F036,sad
,Ses03F_impro02_F037,sad
,Ses03F_impro02_F038,sad
,Ses03F_impro02_F039,sad
,Ses03F_impro02_F040,sad
,Ses03F_impro02_F041,sad
,Ses03F_impro02_F042,sad
,Ses03F_impro02_F043,sad
,Ses03F_impro02_M000,neu
,Ses03F_impro02_M001,hap
,Ses03F_impro02_M002,xxx
,Ses03F_impro02_M003,xxx
,Ses03F_impro02_M004,sur
,Ses03F_impro02_M005,sur
,Ses03F_impro02_M006,fru
,Ses03F_impro02_M007,ang
,Ses03F_impro02_M008,xxx
,Ses03F_impro02_M009,fru
,Ses03F_impro02_M010,fru
,Ses03F_impro02_M011,fru
,Ses03F_impro02_M012,fru
,Ses03F_impro02_M013,xxx
,Ses03F_impro02_M014,sad
,Ses03F_impro02_M015,fru
,Ses03F_impro02_M016,sad
,Ses03F_impro02_M017,sad
,Ses03F_impro02_M018,sad
,Ses03F_impro02_M019,sad
,Ses03F_impro02_M020,sad
,Ses03F_impro02_M021,sad
,Ses03F_impro02_M022,fru
,Ses03F_impro02_M023,xxx
,Ses03F_impro02_M024,sad
,Ses03F_impro02_M025,sad
,Ses03F_impro02_M026,xxx
,Ses03F_impro02_M027,ang
,Ses03F_impro02_M028,sad
,Ses03F_impro02_M029,sad
,Ses03F_impro02_M030,xxx
,Ses03F_impro02_M031,sad
,Ses03M_script02_1_F000,xxx
,Ses03M_script02_1_F001,xxx
,Ses03M_script02_1_F002,xxx
,Ses03M_script02_1_F003,xxx
,Ses03M_script02_1_F004,xxx
,Ses03M_script02_1_F005,neu
,Ses03M_script02_1_F006,xxx
,Ses03M_script02_1_F007,fru
,Ses03M_script02_1_F008,fru
,Ses03M_script02_1_F009,fru
,Ses03M_script02_1_F010,xxx
,Ses03M_script02_1_F011,xxx
,Ses03M_script02_1_F012,xxx
,Ses03M_script02_1_F013,fru
,Ses03M_script02_1_F014,xxx
,Ses03M_script02_1_F015,fru
,Ses03M_script02_1_F016,neu
,Ses03M_script02_1_F017,xxx
,Ses03M_script02_1_F018,fru
,Ses03M_script02_1_F019,fru
,Ses03M_script02_1_F020,xxx
,Ses03M_script02_1_F021,xxx
,Ses03M_script02_1_F022,xxx
,Ses03M_script02_1_M000,exc
,Ses03M_script02_1_M001,exc
,Ses03M_script02_1_M002,exc
,Ses03M_script02_1_M003,exc
,Ses03M_script02_1_M004,exc
,Ses03M_script02_1_M005,exc
,Ses03M_script02_1_M006,xxx
,Ses03M_script02_1_M007,xxx
,Ses03M_script02_1_M008,xxx
,Ses03M_script02_1_M009,xxx
,Ses03M_script02_1_M010,xxx
,Ses03M_script02_1_M011,xxx
,Ses03M_script02_1_M012,xxx
,Ses03M_script02_1_M013,xxx
,Ses03M_script02_1_M014,exc
,Ses03M_script02_1_M015,exc
,Ses03M_script02_1_M016,exc
,Ses03M_script02_1_M017,neu
,Ses03M_script02_1_M018,xxx
,Ses03M_script02_1_M019,xxx
,Ses03M_script02_1_M020,fru
,Ses03M_script02_1_M021,xxx
,Ses03M_script02_1_M022,xxx
,Ses03M_script02_1_M023,exc
,Ses03M_script02_1_M024,exc
,Ses03M_script02_1_M025,exc
,Ses03M_script02_1_M026,exc
,Ses03M_script02_1_M027,exc
,Ses03M_script02_1_M028,xxx
,Ses03M_script02_1_M029,xxx
,Ses03M_script02_1_M030,xxx
,Ses03M_script02_1_M031,xxx
,Ses03M_script02_1_M032,xxx
,Ses03M_script02_1_M033,fru
,Ses03M_script02_1_M034,exc
,Ses03M_script02_1_M035,exc
,Ses03M_script02_1_M036,exc
,Ses03M_script02_1_M037,exc
,Ses03M_script02_1_M038,exc
,Ses03M_script02_1_M039,exc
,Ses03M_script02_1_M040,exc
,Ses03M_script02_1_M041,exc
,Ses03M_script02_1_M042,exc
,Ses03M_script02_1_M043,exc
,Ses03M_script02_1_M044,fru
,Ses03F_script03_1_F000,neu
,Ses03F_script03_1_F001,neu
,Ses03F_script03_1_F002,fea
,Ses03F_script03_1_F003,fea
,Ses03F_script03_1_F004,xxx
,Ses03F_script03_1_F005,xxx
,Ses03F_script03_1_F006,xxx
,Ses03F_script03_1_F007,xxx
,Ses03F_script03_1_F008,xxx
,Ses03F_script03_1_F009,exc
,Ses03F_script03_1_F010,xxx
,Ses03F_script03_1_F011,xxx
,Ses03F_script03_1_F012,xxx
,Ses03F_script03_1_F013,xxx
,Ses03F_script03_1_F014,sad
,Ses03F_script03_1_F015,sad
,Ses03F_script03_1_F016,xxx
,Ses03F_script03_1_F017,xxx
,Ses03F_script03_1_F018,xxx
,Ses03F_script03_1_F019,exc
,Ses03F_script03_1_F020,xxx
,Ses03F_script03_1_F021,hap
,Ses03F_script03_1_F022,xxx
,Ses03F_script03_1_F023,xxx
,Ses03F_script03_1_F024,xxx
,Ses03F_script03_1_F025,hap
,Ses03F_script03_1_F026,hap
,Ses03F_script03_1_F027,exc
,Ses03F_script03_1_F028,xxx
,Ses03F_script03_1_M000,xxx
,Ses03F_script03_1_M001,xxx
,Ses03F_script03_1_M002,xxx
,Ses03F_script03_1_M003,xxx
,Ses03F_script03_1_M004,neu
,Ses03F_script03_1_M005,neu
,Ses03F_script03_1_M006,xxx
,Ses03F_script03_1_M007,exc
,Ses03F_script03_1_M008,xxx
,Ses03F_script03_1_M009,xxx
,Ses03F_script03_1_M010,xxx
,Ses03F_script03_1_M011,exc
,Ses03F_script03_1_M012,xxx
,Ses03F_script03_1_M013,exc
,Ses03F_script03_1_M014,xxx
,Ses03F_script03_1_M015,xxx
,Ses03F_script03_1_M016,xxx
,Ses03F_script03_1_M017,xxx
,Ses03F_script03_1_M018,xxx
,Ses03F_script03_1_M019,xxx
,Ses03F_script03_1_M020,exc
,Ses03F_script03_1_M021,xxx
,Ses03F_script03_1_M022,exc
,Ses03F_script03_1_M023,xxx
,Ses03F_script03_1_M024,xxx
,Ses03F_script03_1_M025,xxx
,Ses03F_script03_1_M026,xxx
,Ses03F_script03_1_M027,exc
,Ses03F_script03_1_M028,xxx
,Ses03F_script03_1_M029,xxx
,Ses03F_script03_1_M030,xxx
,Ses03F_script03_1_M031,xxx
,Ses03F_impro04_F000,fru
,Ses03F_impro04_F001,fru
,Ses03F_impro04_F002,sad
,Ses03F_impro04_F003,fru
,Ses03F_impro04_F004,fru
,Ses03F_impro04_F005,fru
,Ses03F_impro04_F006,fru
,Ses03F_impro04_F007,fru
,Ses03F_impro04_F008,fru
,Ses03F_impro04_F009,fru
,Ses03F_impro04_F010,fru
,Ses03F_impro04_F011,sur
,Ses03F_impro04_F012,fru
,Ses03F_impro04_F013,fru
,Ses03F_impro04_F014,fru
,Ses03F_impro04_F015,xxx
,Ses03F_impro04_F016,xxx
,Ses03F_impro04_F017,fru
,Ses03F_impro04_F018,fru
,Ses03F_impro04_F019,xxx
,Ses03F_impro04_F020,xxx
,Ses03F_impro04_F021,fru
,Ses03F_impro04_F022,sad
,Ses03F_impro04_F023,sad
,Ses03F_impro04_F024,sad
,Ses03F_impro04_F025,xxx
,Ses03F_impro04_F026,fru
,Ses03F_impro04_M000,neu
,Ses03F_impro04_M001,neu
,Ses03F_impro04_M002,neu
,Ses03F_impro04_M003,neu
,Ses03F_impro04_M004,neu
,Ses03F_impro04_M005,neu
,Ses03F_impro04_M006,neu
,Ses03F_impro04_M007,neu
,Ses03F_impro04_M008,neu
,Ses03F_impro04_M009,neu
,Ses03F_impro04_M010,neu
,Ses03F_impro04_M011,neu
,Ses03F_impro04_M012,neu
,Ses03F_impro04_M013,neu
,Ses03F_impro04_M014,neu
,Ses03F_impro04_M015,neu
,Ses03F_impro04_M016,neu
,Ses03F_impro04_M017,neu
,Ses03F_impro04_M018,neu
,Ses03F_impro04_M019,neu
,Ses03F_impro04_M020,xxx
,Ses03M_script01_3_F000,xxx
,Ses03M_script01_3_F001,xxx
,Ses03M_script01_3_F002,xxx
,Ses03M_script01_3_F003,xxx
,Ses03M_script01_3_F004,sad
,Ses03M_script01_3_F005,xxx
,Ses03M_script01_3_F006,sad
,Ses03M_script01_3_F007,sad
,Ses03M_script01_3_F008,sad
,Ses03M_script01_3_F009,xxx
,Ses03M_script01_3_F010,xxx
,Ses03M_script01_3_F011,hap
,Ses03M_script01_3_F012,hap
,Ses03M_script01_3_F013,hap
,Ses03M_script01_3_F014,hap
,Ses03M_script01_3_F015,hap
,Ses03M_script01_3_F016,hap
,Ses03M_script01_3_F017,hap
,Ses03M_script01_3_F018,hap
,Ses03M_script01_3_F019,hap
,Ses03M_script01_3_F020,hap
,Ses03M_script01_3_F021,hap
,Ses03M_script01_3_F022,xxx
,Ses03M_script01_3_F023,xxx
,Ses03M_script01_3_F024,xxx
,Ses03M_script01_3_F025,xxx
,Ses03M_script01_3_F026,xxx
,Ses03M_script01_3_F027,xxx
,Ses03M_script01_3_F028,xxx
,Ses03M_script01_3_F029,sad
,Ses03M_script01_3_F030,sad
,Ses03M_script01_3_F031,sad
,Ses03M_script01_3_F032,xxx
,Ses03M_script01_3_F033,sad
,Ses03M_script01_3_F034,hap
,Ses03M_script01_3_M000,xxx
,Ses03M_script01_3_M001,neu
,Ses03M_script01_3_M002,sur
,Ses03M_script01_3_M003,xxx
,Ses03M_script01_3_M004,neu
,Ses03M_script01_3_M005,xxx
,Ses03M_script01_3_M006,xxx
,Ses03M_script01_3_M007,xxx
,Ses03M_script01_3_M008,hap
,Ses03M_script01_3_M009,xxx
,Ses03M_script01_3_M010,hap
,Ses03M_script01_3_M011,xxx
,Ses03M_script01_3_M012,xxx
,Ses03M_script01_3_M013,xxx
,Ses03M_script01_3_M014,xxx
,Ses03M_script01_3_M015,xxx
,Ses03M_script01_3_M016,hap
,Ses03M_script01_3_M017,xxx
,Ses03M_script01_3_M018,hap
,Ses03M_script01_3_M019,exc
,Ses03M_script01_3_M020,xxx
,Ses03M_script01_3_M021,hap
,Ses03M_script01_3_M022,xxx
,Ses03M_script01_3_M023,sad
,Ses03M_script01_3_M024,xxx
,Ses03M_script01_3_M025,xxx
,Ses03M_script01_3_M026,xxx
,Ses03M_script01_3_M027,sad
,Ses03M_script01_3_M028,sad
,Ses03M_script01_3_M029,sad
,Ses03M_script01_3_M030,sad
,Ses03M_script01_3_M031,sad
,Ses03M_script01_3_M032,sad
,Ses03M_script01_3_M033,sad
,Ses03M_script01_3_M034,sad
,Ses03M_script01_3_M035,sad
,Ses03M_script01_3_M036,sad
,Ses03M_script01_3_M037,sad
,Ses03M_script01_3_M038,sad
,Ses03M_script01_3_M039,sad
,Ses03M_script01_3_M040,sad
,Ses03M_script01_3_M041,sad
,Ses03M_script01_3_M042,sad
,Ses03M_script01_3_M043,xxx
,Ses03M_script01_3_M044,xxx
,Ses03M_script01_3_M045,hap
,Ses03M_script01_3_M046,hap
,Ses03M_impro03_F000,xxx
,Ses03M_impro03_F001,exc
,Ses03M_impro03_F002,sur
,Ses03M_impro03_F003,exc
,Ses03M_impro03_F004,exc
,Ses03M_impro03_F005,exc
,Ses03M_impro03_F006,exc
,Ses03M_impro03_F007,xxx
,Ses03M_impro03_F008,xxx
,Ses03M_impro03_F009,xxx
,Ses03M_impro03_F010,exc
,Ses03M_impro03_F011,xxx
,Ses03M_impro03_F012,hap
,Ses03M_impro03_F013,xxx
,Ses03M_impro03_F014,xxx
,Ses03M_impro03_F015,neu
,Ses03M_impro03_F016,hap
,Ses03M_impro03_F017,hap
,Ses03M_impro03_F018,neu
,Ses03M_impro03_F019,xxx
,Ses03M_impro03_F020,xxx
,Ses03M_impro03_F021,hap
,Ses03M_impro03_F022,hap
,Ses03M_impro03_F023,exc
,Ses03M_impro03_F024,exc
,Ses03M_impro03_F025,hap
,Ses03M_impro03_F026,hap
,Ses03M_impro03_F027,hap
,Ses03M_impro03_F028,sur
,Ses03M_impro03_F029,sur
,Ses03M_impro03_F030,sur
,Ses03M_impro03_F031,xxx
,Ses03M_impro03_F032,xxx
,Ses03M_impro03_F033,hap
,Ses03M_impro03_F034,xxx
,Ses03M_impro03_F035,xxx
,Ses03M_impro03_F036,neu
,Ses03M_impro03_F037,xxx
,Ses03M_impro03_F038,xxx
,Ses03M_impro03_F039,xxx
,Ses03M_impro03_F040,xxx
,Ses03M_impro03_F041,xxx
,Ses03M_impro03_F042,xxx
,Ses03M_impro03_M000,exc
,Ses03M_impro03_M001,exc
,Ses03M_impro03_M002,exc
,Ses03M_impro03_M003,exc
,Ses03M_impro03_M004,exc
,Ses03M_impro03_M005,xxx
,Ses03M_impro03_M006,xxx
,Ses03M_impro03_M007,xxx
,Ses03M_impro03_M008,xxx
,Ses03M_impro03_M009,xxx
,Ses03M_impro03_M010,xxx
,Ses03M_impro03_M011,exc
,Ses03M_impro03_M012,hap
,Ses03M_impro03_M013,exc
,Ses03M_impro03_M014,hap
,Ses03M_impro03_M015,hap
,Ses03M_impro03_M016,hap
,Ses03M_impro03_M017,hap
,Ses03M_impro03_M018,hap
,Ses03M_impro03_M019,hap
,Ses03M_impro03_M020,hap
,Ses03M_impro03_M021,hap
,Ses03M_impro03_M022,xxx
,Ses03M_impro03_M023,xxx
,Ses03M_impro03_M024,xxx
,Ses03M_impro03_M025,xxx
,Ses03M_impro03_M026,xxx
,Ses03M_impro03_M027,xxx
,Ses03M_impro03_M028,neu
,Ses03M_impro03_M029,hap
,Ses03M_impro03_M030,hap
,Ses03M_impro03_M031,hap
,Ses03M_impro03_M032,hap
,Ses03M_impro03_M033,neu
,Ses03M_impro03_M034,xxx
,Ses03M_impro03_M035,exc
,Ses03M_impro03_M036,xxx
,Ses03M_impro03_M037,xxx
,Ses03M_impro03_M038,neu
,Ses03M_impro03_M039,hap
,Ses03M_impro03_M040,xxx
,Ses03M_impro01_F000,neu
,Ses03M_impro01_F001,xxx
,Ses03M_impro01_F002,fru
,Ses03M_impro01_F003,neu
,Ses03M_impro01_F004,fru
,Ses03M_impro01_F005,fru
,Ses03M_impro01_F006,fru
,Ses03M_impro01_F007,fru
,Ses03M_impro01_F008,fru
,Ses03M_impro01_F009,fru
,Ses03M_impro01_F010,xxx
,Ses03M_impro01_F011,xxx
,Ses03M_impro01_F012,fru
,Ses03M_impro01_F013,xxx
,Ses03M_impro01_F014,xxx
,Ses03M_impro01_F015,xxx
,Ses03M_impro01_F016,fru
,Ses03M_impro01_F017,fru
,Ses03M_impro01_F018,fru
,Ses03M_impro01_F019,fru
,Ses03M_impro01_F020,fru
,Ses03M_impro01_F021,fru
,Ses03M_impro01_F022,ang
,Ses03M_impro01_F023,xxx
,Ses03M_impro01_F024,fru
,Ses03M_impro01_F025,ang
,Ses03M_impro01_M000,fru
,Ses03M_impro01_M001,fru
,Ses03M_impro01_M002,xxx
,Ses03M_impro01_M003,xxx
,Ses03M_impro01_M004,ang
,Ses03M_impro01_M005,fru
,Ses03M_impro01_M006,fru
,Ses03M_impro01_M007,fru
,Ses03M_impro01_M008,fru
,Ses03M_impro01_M009,fru
,Ses03M_impro01_M010,fru
,Ses03M_impro01_M011,ang
,Ses03M_impro01_M012,ang
,Ses03M_impro01_M013,fru
,Ses03M_impro01_M014,ang
,Ses03M_impro01_M015,ang
,Ses03M_impro01_M016,fru
,Ses03M_impro01_M017,ang
,Ses03M_impro01_M018,fru
,Ses03M_impro01_M019,ang
,Ses03M_impro01_M020,fru
,Ses03M_impro01_M021,fru
,Ses03M_impro01_M022,fru
,Ses03M_impro01_M023,ang
,Ses03M_impro01_M024,xxx
,Ses03M_impro01_M025,xxx
,Ses03M_impro01_M026,fru
,Ses03M_impro01_M027,xxx
,Ses03M_impro01_M028,ang
,Ses03M_impro01_M029,ang
,Ses03F_impro05_F000,fru
,Ses03F_impro05_F001,fru
,Ses03F_impro05_F002,ang
,Ses03F_impro05_F003,fru
,Ses03F_impro05_F004,fru
,Ses03F_impro05_F005,ang
,Ses03F_impro05_F006,fru
,Ses03F_impro05_F007,ang
,Ses03F_impro05_F008,ang
,Ses03F_impro05_F009,ang
,Ses03F_impro05_F010,ang
,Ses03F_impro05_F011,ang
,Ses03F_impro05_F012,fru
,Ses03F_impro05_F013,fru
,Ses03F_impro05_F014,xxx
,Ses03F_impro05_F015,ang
,Ses03F_impro05_F016,ang
,Ses03F_impro05_F017,ang
,Ses03F_impro05_M000,fru
,Ses03F_impro05_M001,fru
,Ses03F_impro05_M002,fru
,Ses03F_impro05_M003,neu
,Ses03F_impro05_M004,fru
,Ses03F_impro05_M005,fru
,Ses03F_impro05_M006,fru
,Ses03F_impro05_M007,xxx
,Ses03F_impro05_M008,neu
,Ses03F_impro05_M009,neu
,Ses03F_impro05_M010,fru
,Ses03F_impro05_M011,neu
,Ses03F_impro05_M012,fru
,Ses03F_impro05_M013,neu
,Ses03F_impro05_M014,neu
,Ses03M_impro05a_F000,neu
,Ses03M_impro05a_F001,neu
,Ses03M_impro05a_F002,neu
,Ses03M_impro05a_F003,fru
,Ses03M_impro05a_F004,fru
,Ses03M_impro05a_F005,neu
,Ses03M_impro05a_F006,fru
,Ses03M_impro05a_F007,neu
,Ses03M_impro05a_F008,neu
,Ses03M_impro05a_F009,neu
,Ses03M_impro05a_F010,fru
,Ses03M_impro05a_F011,neu
,Ses03M_impro05a_F012,neu
,Ses03M_impro05a_F013,xxx
,Ses03M_impro05a_F014,neu
,Ses03M_impro05a_F015,fru
,Ses03M_impro05a_F016,neu
,Ses03M_impro05a_F017,xxx
,Ses03M_impro05a_F018,ang
,Ses03M_impro05a_F019,fru
,Ses03M_impro05a_F020,fru
,Ses03M_impro05a_F021,neu
,Ses03M_impro05a_F022,xxx
,Ses03M_impro05a_F023,neu
,Ses03M_impro05a_F024,neu
,Ses03M_impro05a_F025,neu
,Ses03M_impro05a_F026,xxx
,Ses03M_impro05a_F027,fru
,Ses03M_impro05a_F028,ang
,Ses03M_impro05a_M000,ang
,Ses03M_impro05a_M001,ang
,Ses03M_impro05a_M002,ang
,Ses03M_impro05a_M003,ang
,Ses03M_impro05a_M004,ang
,Ses03M_impro05a_M005,ang
,Ses03M_impro05a_M006,ang
,Ses03M_impro05a_M007,ang
,Ses03M_impro05a_M008,xxx
,Ses03M_impro05a_M009,xxx
,Ses03M_impro05a_M010,ang
,Ses03M_impro05a_M011,ang
,Ses03M_impro05a_M012,ang
,Ses03M_impro05a_M013,ang
,Ses03M_impro05a_M014,ang
,Ses03M_impro05a_M015,xxx
,Ses03M_impro05a_M016,ang
,Ses03M_impro05a_M017,ang
,Ses03M_impro05a_M018,ang
,Ses03M_impro05a_M019,xxx
,Ses03M_impro05a_M020,ang
,Ses03M_impro05a_M021,ang
,Ses03M_impro05a_M022,ang
,Ses03M_impro05a_M023,ang
,Ses03M_impro05a_M024,ang
,Ses03M_impro05a_M025,ang
,Ses03M_impro05a_M026,ang
,Ses03M_impro05a_M027,ang
,Ses03M_impro05a_M028,ang
,Ses03M_impro05a_M029,ang
,Ses03M_impro05a_M030,exc
,Ses03M_script02_2_F000,ang
,Ses03M_script02_2_F001,ang
,Ses03M_script02_2_F002,ang
,Ses03M_script02_2_F003,ang
,Ses03M_script02_2_F004,ang
,Ses03M_script02_2_F005,xxx
,Ses03M_script02_2_F006,xxx
,Ses03M_script02_2_F007,fru
,Ses03M_script02_2_F008,fru
,Ses03M_script02_2_F009,ang
,Ses03M_script02_2_F010,xxx
,Ses03M_script02_2_F011,ang
,Ses03M_script02_2_F012,fru
,Ses03M_script02_2_F013,ang
,Ses03M_script02_2_F014,fru
,Ses03M_script02_2_F015,fru
,Ses03M_script02_2_F016,ang
,Ses03M_script02_2_F017,fru
,Ses03M_script02_2_F018,sad
,Ses03M_script02_2_F019,xxx
,Ses03M_script02_2_F020,xxx
,Ses03M_script02_2_F021,xxx
,Ses03M_script02_2_F022,xxx
,Ses03M_script02_2_F023,sad
,Ses03M_script02_2_F024,sad
,Ses03M_script02_2_F025,sad
,Ses03M_script02_2_F026,fru
,Ses03M_script02_2_F027,fru
,Ses03M_script02_2_F028,fru
,Ses03M_script02_2_F029,fru
,Ses03M_script02_2_F030,fru
,Ses03M_script02_2_F031,ang
,Ses03M_script02_2_F032,fru
,Ses03M_script02_2_F033,ang
,Ses03M_script02_2_F034,sad
,Ses03M_script02_2_F035,sad
,Ses03M_script02_2_F036,sad
,Ses03M_script02_2_F037,sad
,Ses03M_script02_2_F038,sad
,Ses03M_script02_2_F039,xxx
,Ses03M_script02_2_F040,sad
,Ses03M_script02_2_F041,sad
,Ses03M_script02_2_F042,hap
,Ses03M_script02_2_F043,xxx
,Ses03M_script02_2_F044,hap
,Ses03M_script02_2_F045,xxx
,Ses03M_script02_2_F046,hap
,Ses03M_script02_2_F047,hap
,Ses03M_script02_2_F048,hap
,Ses03M_script02_2_F049,hap
,Ses03M_script02_2_M000,exc
,Ses03M_script02_2_M001,fru
,Ses03M_script02_2_M002,fru
,Ses03M_script02_2_M003,fru
,Ses03M_script02_2_M004,fru
,Ses03M_script02_2_M005,fru
,Ses03M_script02_2_M006,fru
,Ses03M_script02_2_M007,fru
,Ses03M_script02_2_M008,fru
,Ses03M_script02_2_M009,fru
,Ses03M_script02_2_M010,fru
,Ses03M_script02_2_M011,fru
,Ses03M_script02_2_M012,fru
,Ses03M_script02_2_M013,fru
,Ses03M_script02_2_M014,neu
,Ses03M_script02_2_M015,fru
,Ses03M_script02_2_M016,xxx
,Ses03M_script02_2_M017,neu
,Ses03M_script02_2_M018,fru
,Ses03M_script02_2_M019,neu
,Ses03M_script02_2_M020,neu
,Ses03M_script02_2_M021,neu
,Ses03M_script02_2_M022,neu
,Ses03M_script02_2_M023,xxx
,Ses03M_script02_2_M024,fru
,Ses03M_script02_2_M025,fru
,Ses03M_script02_2_M026,fru
,Ses03M_script02_2_M027,xxx
,Ses03M_script02_2_M028,ang
,Ses03M_script02_2_M029,ang
,Ses03M_script02_2_M030,ang
,Ses03M_script02_2_M031,ang
,Ses03M_script02_2_M032,ang
,Ses03M_script02_2_M033,ang
,Ses03M_script02_2_M034,xxx
,Ses03M_script02_2_M035,fru
,Ses03M_script02_2_M036,sad
,Ses03M_script02_2_M037,sad
,Ses03M_script02_2_M038,xxx
,Ses03M_script02_2_M039,xxx
,Ses03M_script02_2_M040,xxx
,Ses03M_script02_2_M041,hap
,Ses03M_script02_2_M042,hap
